pathway	thr	estimate	lower	upper	estimate_none	lower_none	upper_none	estimate_delta	lower_delta	upper_delta	p_useful	estimate_trade_off_negative	lower_trade_off_negative	upper_trade_off_negative
Lower GI	0.07100000000000001	0.6543158685136267	0.5646572302556018	0.732625650477903	0.07957214249031007	-0.07242894376442073	0.21990554586036223	0.5688577189452975	0.4667216401668352	0.6631129017283994	1	1.7532848737064344	1.5080388232434578	2.1426047433409336
Lower GI	0.07200000000000001	0.6584173349638544	0.5707878991213275	0.7351090994516886	0.09235586273350035	-0.057534097323248094	0.23074019105674626	0.5619850858993611	0.45938911726318477	0.6595836606499403	1	1.776590997092312	1.5161079020894168	2.1768038522832724
Lower GI	0.073	0.6620895954020752	0.5756448861114208	0.7382529254426609	0.10478934406591785	-0.04304732886676558	0.24127799665870833	0.554528093181159	0.4526693509279662	0.6539109266076185	1	1.8021122271431151	1.5292602697328417	2.209117975295108
Lower GI	0.074	0.666151842134968	0.5804360241876856	0.7406695874660641	0.11688678536232443	-0.028952094692890316	0.251530996703861	0.5474108771103259	0.4448796184806466	0.6488050568325437	1	1.827276779288399	1.5412950153941969	2.2477990864516353
Lower GI	0.075	0.6699351759747288	0.5844239694255471	0.7446372758795922	0.1286616282241601	-0.015232733430318415	0.26151058341447625	0.5400511492533029	0.43951633840092247	0.6430079699133578	1	1.8531371660428126	1.5551906769387527	2.2752282739788345
Lung	1e-9	-88789278.47899303	-122928510.82437982	-59696109.7854493	-298878675.7004552	-351609989.6479026	-248182922.89467838	-88789278.47899303	-122928510.82437982	-59696109.7854493	0	-1.1380375432624348e-8	-1.6751510334620537e-8	-8.134809356273762e-9
Lung	0.001	-88.00222273591565	-122.22803229101402	-58.89112252848309	-297.87867670045523	-350.6099906479026	-247.18292389467837	-88.00222273591565	-122.22803229101402	-58.89112252848309	0	-0.01147711883414475	-0.016980488010172146	-0.008181429263017355
Lung	0.002	-43.55560800965224	-60.84253550507444	-28.925694938843236	-148.43933835022762	-174.8049953239513	-123.09146194733918	-43.55560800965224	-60.84253550507444	-28.925694938843236	0	-0.023201204302172273	-0.03457133881026596	-0.016435869934546325
Lung	0.003	-28.822632732763495	-40.218181178416124	-19.040814909864302	-98.62622556681839	-116.20333021596751	-81.72764129822613	-28.822632732763495	-40.218181178416124	-19.040814909864302	0	-0.035056676100210515	-0.05251876060630015	-0.02486437652677778
Lung	0.004	-21.401568141350403	-30.01705837965025	-14.126830829372924	-73.71966917511381	-86.90249766197564	-61.04573097366959	-21.401568141350403	-30.01705837965025	-14.126830829372924	0	-0.04718946995966099	-0.07078728499536373	-0.033314390350805245
Lung	0.005	-16.967790824782362	-23.79234983484873	-11.072085779207274	-58.77573534009104	-69.3219981295805	-48.636584778935685	-16.967790824782362	-23.79234983484873	-11.072085779207274	0	-0.05952921880171763	-0.09031721938652779	-0.0420303167765941
Lung	0.006	-14.013044501733516	-19.70822022108318	-9.193471692628174	-48.813112783409196	-57.601665107983756	-40.363820649113066	-14.013044501733516	-19.70822022108318	-9.193471692628174	0	-0.07212745635751952	-0.10877283723880415	-0.050740248932165485
Lung	0.007	-11.915578171434687	-16.81991515516061	-7.7771994471552794	-41.69695381435074	-49.22999866398608	-34.454703413525486	-11.915578171434687	-16.81991515516061	-7.7771994471552794	0	-0.08489045143943195	-0.12858098944741903	-0.05945333200539707
Lung	0.008	-10.319489664067467	-14.540578267524994	-6.660908460414567	-36.359834587556904	-42.95124883098782	-30.022865486834796	-10.319489664067467	-14.540578267524994	-6.660908460414567	0	-0.09784648328327686	-0.15012967164507898	-0.06877305576298362
Lung	0.009000000000000001	-9.084797169693939	-12.880248638068263	-5.863289349182203	-32.20874185560613	-38.06777673865583	-26.57588043274204	-9.084797169693939	-12.880248638068263	-5.863289349182203	0	-0.1113312556058928	-0.1705527292062365	-0.07763825284995776
Lung	0.01	-8.098773388555157	-11.531482291638836	-5.207277612862638	-28.88786767004552	-34.16099906479025	-23.81829238946784	-8.098773388555157	-11.531482291638836	-5.207277612862638	0	-0.12495391687572155	-0.19203892597826705	-0.08671912031183386
Lung	0.011	-7.307293432652854	-10.431719929428327	-4.642870919917217	-26.17078879095047	-30.964544604354774	-21.562083990425307	-7.307293432652854	-10.431719929428327	-4.642870919917217	0	-0.13838347813204294	-0.2153839762616695	-0.09586146933745843
Lung	0.012	-6.634347872184556	-9.507632199334624	-4.183176886151623	-23.906556391704598	-28.300832553991878	-19.681910324556533	-6.634347872184556	-9.507632199334624	-4.183176886151623	0	-0.1524569225171769	-0.23905276487013247	-0.10517865857289765
Lung	0.013000000000000001	-6.054409013736694	-8.690026255218976	-3.8150586023298074	-21.990667438496555	-26.046922357530963	-18.09099414574449	-6.054409013736694	-8.690026255218976	-3.8150586023298074	0	-0.1671757944376252	-0.26211917169120386	-0.11507445094398419
Lung	0.014	-5.570028197665292	-8.031546899127298	-3.4843592354210484	-20.34847690717537	-24.11499933199304	-16.72735170676274	-5.570028197665292	-8.031546899127298	-3.4843592354210484	0	-0.18172150449751234	-0.28699681434612456	-0.12450901583375865
Lung	0.015	-5.146347829870098	-7.423584656583722	-3.202383125451436	-18.925245113363683	-22.440666043193502	-15.545528259645227	-5.146347829870098	-7.423584656583722	-3.202383125451436	0	-0.19656238816755056	-0.3122674461024588	-0.13470581212016774
Lung	0.016	-4.777426479358707	-6.911374754680092	-2.952950209547855	-17.679917293778452	-20.97562441549391	-14.511432743417398	-4.777426479358707	-6.911374754680092	-2.952950209547855	0	-0.21170611191454697	-0.3386443824146713	-0.14468901421405111
Lung	0.017	-4.4510301146766365	-6.491516477038265	-2.7404410288362406	-16.58109862943854	-19.68294062634721	-13.598995523216376	-4.4510301146766365	-6.491516477038265	-2.7404410288362406	0	-0.22740567936182388	-0.36490476881824985	-0.1540472097192767
Lung	0.018000000000000002	-4.166597200085369	-6.062427946104719	-2.5556966662334726	-15.604370927803066	-18.533888369327915	-12.78794021637102	-4.166597200085369	-6.062427946104719	-2.5556966662334726	0	-0.24299936757360305	-0.39128274231359683	-0.1649504140740801
Lung	0.019	-3.907624399222563	-5.712432387028768	-2.3691070921935236	-14.730456668445012	-17.50578898146856	-12.062259152351494	-3.907624399222563	-5.712432387028768	-2.3691070921935236	0	-0.25901024093592107	-0.42209995643746856	-0.1750567767836866
Lung	0.02	-3.67454774329992	-5.379490245027939	-2.2160550351331296	-13.94393383502276	-16.580499532395127	-11.40914619473392	-3.67454774329992	-5.379490245027939	-2.2160550351331296	0	-0.27557972928146324	-0.45125233110894364	-0.18589121916508475
Lung	0.021	-3.4637157175237276	-5.093154979184612	-2.0854057699697814	-13.232317938116912	-15.743332887995358	-10.81823447117516	-3.4637157175237276	-5.093154979184612	-2.0854057699697814	0	-0.2920733716265975	-0.4795229851686104	-0.1963419543409057
Lung	0.022	-3.2678639477887597	-4.840000079828316	-1.9418040015137206	-12.585394395475236	-14.982272302177387	-10.281041995212654	-3.2678639477887597	-4.840000079828316	-1.9418040015137206	0	-0.3098070424005598	-0.5149850343094547	-0.2066115669063452
Lung	0.023	-3.098557839001928	-4.574878490953163	-1.8187335463204233	-11.994725073932836	-14.287390897734893	-9.790561908464278	-3.098557839001928	-4.574878490953163	-1.8187335463204233	0	-0.32661482576137135	-0.5498331529011773	-0.21858504046810726
Lung	0.024	-2.937636177159466	-4.367965436284195	-1.7267451261582636	-11.453278195852299	-13.650416276995939	-9.3409551622782665	-2.937636177159466	-4.367965436284195	-1.7267451261582636	0	-0.3448108714978474	-0.5791242638500463	-0.22893954053822077
Lung	0.025	-2.787981304606048	-4.168811890690801	-1.6185367546709073	-10.955147068018208	-13.064399625916101	-8.927316955787134	-2.787981304606048	-4.168811890690801	-1.6185367546709073	0	-0.3631484037004731	-0.6178420089115049	-0.2398764986846178
Lung	0.026000000000000002	-2.6503945658141896	-3.977468293032395	-1.528227311105604	-10.495333719248277	-12.523461178765482	-8.545497072872244	-2.6503945658141896	-3.977468293032395	-1.528227311105604	0	-0.3822435862524266	-0.6543529184433875	-0.2514162090875169
Lung	0.027	-2.523254330267057	-3.772057676361723	-1.4385982441044092	-10.069580618535378	-12.022592246218613	-8.191960144247348	-2.523254330267057	-3.772057676361723	-1.4385982441044092	0	-0.40116801519666345	-0.6951211059292339	-0.26510729313566994
Lung	0.028	-2.408323935209587	-3.6306064367164868	-1.361130449708484	-9.674238453587686	-11.55749966599652	-7.863675853381371	-2.408323935209587	-3.6306064367164868	-1.361130449708484	0	-0.41999980004006904	-0.7346834392127075	-0.2754360786364485
Lung	0.029	-2.296243710864664	-3.4659144129804456	-1.3035500029269915	-9.306161265532937	-11.124482436134569	-7.558031858437184	-2.296243710864664	-3.4659144129804456	-1.3035500029269915	0	-0.4415335431505327	-0.7671358970679257	-0.28852414778532787
Lung	0.03	-2.1953063005120597	-3.330967177140035	-1.2309334824831748	-8.962622556681842	-10.720333021596751	-7.2727641298226136	-2.1953063005120597	-3.330967177140035	-1.2309334824831748	0	-0.4621467263123718	-0.8123915827799096	-0.300213105379242
Lung	0.031	-2.1011978317902598	-3.2095489312582575	-1.158452241016269	-8.641247635498555	-10.342257762835565	-7.005900770796076	-2.1011978317902598	-3.2095489312582575	-1.158452241016269	0	-0.4824411619007169	-0.8632207397306574	-0.3115702616026634
Lung	0.032	-2.0122160332771615	-3.083490192863617	-1.104812453341547	-8.339958646889226	-9.987812207746956	-6.755716371708699	-2.0122160332771615	-3.083490192863617	-1.104812453341547	0	-0.5040725146811513	-0.9051310069181532	-0.324307825765701
Lung	0.033	-1.92653843257805	-2.971992260703877	-1.0546072081843694	-8.05692959698349	-9.654848201451593	-6.520694663475102	-1.92653843257805	-2.971992260703877	-1.0546072081843694	0	-0.5269096073346833	-0.9482203378284441	-0.336474631309582
Lung	0.034	-1.845898734600795	-2.8553791295000184	-0.9914705427982863	-7.790549314719271	-9.341470313173605	-6.299497761608188	-1.845898734600795	-2.8553791295000184	-0.9914705427982863	0	-0.5500156374391941	-1.0086028348622482	-0.35021619010507554
Lung	0.035	-1.7750522459059483	-2.745780506810039	-0.9442737659450166	-7.539390762870148	-9.045999732797215	-6.090940682705096	-1.7750522459059483	-2.745780506810039	-0.9442737659450166	0	-0.5708580020838008	-1.059014914298684	-0.36419517057964407
Lung	0.036000000000000004	-1.7054276772438999	-2.649966420194717	-0.9074771868080889	-7.302185463901533	-8.766944184663958	-5.89397010818551	-1.7054276772438999	-2.649966420194717	-0.9074771868080889	0	-0.596324125392304	-1.1019560764872978	-0.3773632723720607
Lung	0.037	-1.6389753265806253	-2.5639469728778366	-0.857709605707012	-7.077802072985277	-8.502972720213583	-5.707646591748064	-1.6389753265806253	-2.5639469728778366	-0.857709605707012	0	-0.6197588855584453	-1.1658957690121494	-0.390023666861945
Lung	0.038	-1.5740870744039446	-2.462028329980824	-0.8135818001033478	-6.865228334222505	-8.252894490734278	-5.531129576175746	-1.5740870744039446	-2.462028329980824	-0.8135818001033478	0	-0.6446424529059471	-1.2291327066226088	-0.40616916872079334
Lung	0.039	-1.511600435647453	-2.3800023622455333	-0.7636290983661191	-6.663555812832184	-8.015640785843654	-5.363664715248163	-1.511600435647453	-2.3800023622455333	-0.7636290983661191	0	-0.6708779803702551	-1.3095362693944381	-0.42016765038137494
Lung	0.04	-1.458599951140967	-2.3129860720258186	-0.7310096228814418	-6.47196691751138	-7.790249766197563	-5.20457309736696	-1.458599951140967	-2.3129860720258186	-0.7310096228814418	0	-0.6961806555820745	-1.3679710481851788	-0.43234155714726763
Lung	0.041	-1.4041457456502042	-2.2453850088014575	-0.6955097527938076	-6.289723821962321	-7.575853430436646	-5.0532420462116665	-1.4041457456502042	-2.2453850088014575	-0.6955097527938076	0	-0.7231508304062851	-1.437794360534881	-0.44535792232653976
Lung	0.042	-1.350865050341053	-2.156283176207624	-0.659148950249129	-6.116158969058456	-7.371666443997679	-4.90911723558758	-1.350865050341053	-2.156283176207624	-0.659148950249129	0	-0.751757368601724	-1.5171077836775808	-0.4637609804892202
Lung	0.043000000000000003	-1.3025915475909995	-2.099868334189081	-0.6273704336269547	-5.950666900010586	-7.176976526695407	-4.7716959045274034	-1.3025915475909995	-2.099868334189081	-0.6273704336269547	0	-0.7804149983503665	-1.593954621108436	-0.4762203342651942
Lung	0.044	-1.2566835105419165	-2.0307841237421687	-0.5948281058751207	-5.792697197737618	-6.991136151088694	-4.640520997606327	-1.2566835105419165	-2.0307841237421687	-0.5948281058751207	0	-0.8086780491805231	-1.681157952475742	-0.4924206312097077
Lung	0.045	-1.2111549479782622	-1.963843231482824	-0.5706987660382475	-5.641748371121227	-6.8135553477311674	-4.515176086548409	-1.2111549479782622	-1.963843231482824	-0.5706987660382475	2e-5	-0.8404591525401656	-1.7521383872712384	-0.5092034311106075
Lung	0.046	-1.169656457586335	-1.9089133985692508	-0.5368127301736311	-5.497362536966418	-6.6436954488674465	-4.395280954232139	-1.169656457586335	-1.9089133985692508	-0.5368127301736311	0	-0.8687470643105171	-1.8628470298732451	-0.5238582331533294
Lung	0.047	-1.1259974501878607	-1.8467694232553464	-0.5081864182559402	-5.359120780860749	-6.481063630806437	-4.2804877424399645	-1.1259974501878607	-1.8467694232553464	-0.5081864182559402	0	-0.9029838444313213	-1.9677818302237002	-0.5414861149753483
Lung	0.048	-1.087304563535553	-1.7964958747991233	-0.4834827580147227	-5.2266390979261494	-6.3252081384979695	-4.170477581139133	-1.087304563535553	-1.7964958747991233	-0.4834827580147227	0	-0.9351445838241282	-2.068326085673997	-0.5566391852227067
Lung	0.049	-1.050302638044379	-1.744678112456018	-0.46158905887533336	-5.099564830621535	-6.175714094855154	-4.06495763050364	-1.050302638044379	-1.744678112456018	-0.46158905887533336	2e-5	-0.9690248441962588	-2.166376671028282	-0.5730620521658598
Lung	0.05	-1.0161952963975274	-1.6999098347778314	-0.4347368638102897	-4.977573534009103	-6.03219981295805	-3.963658477893566	-1.0161952963975274	-1.6999098347778314	-0.4347368638102897	2e-5	-1.00181694200342	-2.299899152308483	-0.5882459484467996
Lung	0.051000000000000004	-0.9785249726402866	-1.6483876439395093	-0.41294252207352755	-4.860366209812846	-5.894313542115735	-3.866331841072125	-0.9785249726402866	-1.6483876439395093	-0.41294252207352755	8e-5	-1.0414823752126856	-2.421180109338612	-0.6063606711294591
Lung	0.052000000000000005	-0.9442059903959091	-1.5922273859554632	-0.38759410188385535	-4.747666859624139	-5.761730589382741	-3.772748536436122	-0.9442059903959091	-1.5922273859554632	-0.38759410188385535	1e-4	-1.0781045313377202	-2.5764163498904424	-0.6278572772001094
Lung	0.053	-0.9123843084195954	-1.5547173923119717	-0.3667148505487235	-4.6392203151029285	-5.634150766941559	-3.6826966772580825	-0.9123843084195954	-1.5547173923119717	-0.3667148505487235	1.2e-4	-1.1165355489741997	-2.723792035728358	-0.6427553982883134
Lung	0.054	-0.8832854291710012	-1.4998118068444244	-0.34469345738590496	-4.534790309267689	-5.5112961231093065	-3.595980072123674	-0.8832854291710012	-1.4998118068444244	-0.34469345738590496	1.8e-4	-1.1519751291814626	-2.8939693321562254	-0.6664144642612657
Lung	0.055	-0.8526079394662659	-1.4730704528083047	-0.32961957882253157	-4.434157758190094	-5.392908920870955	-3.512416798085061	-0.8526079394662659	-1.4730704528083047	-0.32961957882253157	2.6e-4	-1.1947585104429674	-3.0237917228517337	-0.6783209228990512
Lung	0.056	-0.8225461885866577	-1.4308374939090147	-0.2990654156103572	-4.337119226793843	-5.27874983299826	-3.4318379266906853	-0.8225461885866577	-1.4308374939090147	-0.2990654156103572	3.4e-4	-1.2377253822619978	-3.3387239210271336	-0.6975836648939315
Lung	0.057	-0.7958706370492777	-1.3905696163643988	-0.28235672677805673	-4.243485556148336	-5.168596327156184	-3.3540863841171635	-0.7958706370492777	-1.3905696163643988	-0.28235672677805673	3.4e-4	-1.2796892638003077	-3.5309743642428146	-0.7182889321467208
Lung	0.058	-0.7705835838562721	-1.3520081021967947	-0.2751297457028142	-4.153080632766469	-5.0622412180672844	-3.279015929218592	-0.7705835838562721	-1.3520081021967947	-0.2751297457028142	4.4e-4	-1.3251646992706791	-3.612489157179103	-0.7383856387730428
Lung	0.059000000000000004	-0.7431998215013653	-1.3197810977425963	-0.25523672155806976	-4.065740283058562	-4.959491366913601	-3.2064902355030225	-0.7431998215013653	-1.3197810977425963	-0.25523672155806976	6.4e-4	-1.373863642161322	-3.8799838376101397	-0.7553583531335523
Lung	0.06	-0.7188241174636636	-1.2803921407026704	-0.23726604232847254	-3.98131127834092	-4.860166510798376	-3.136382064911306	-0.7188241174636636	-1.2803921407026704	-0.23726604232847254	8.6e-4	-1.4183129927584037	-4.156885570963764	-0.777568398123415
Lung	0.061	-0.6938152166715056	-1.2441590322859977	-0.22136428146448295	-3.8996504377123804	-4.7640982073426645	-3.06857252286358	-0.6938152166715056	-1.2441590322859977	-0.22136428146448295	7.8e-4	-1.471403583561701	-4.465647831271803	-0.8005166543844843
Lung	0.062	-0.6703601117466182	-1.212196935247334	-0.2035670874495473	-3.8206238177492775	-4.671128881417783	-3.002950385398038	-0.6703601117466182	-1.212196935247334	-0.2035670874495473	0.00134	-1.519148661502121	-4.812281419893613	-0.819470314666887
Lung	0.063	-0.6488939324493544	-1.1866995202048707	-0.18349943167753255	-3.744105979372305	-4.58111096266512	-2.9394114903917203	-0.6488939324493544	-1.1866995202048707	-0.18349943167753255	0.00174	-1.5720934436010008	-5.2648624563257655	-0.8359004475185772
Lung	0.064	-0.6242698369346101	-1.153193191827393	-0.17081511174074074	-3.669979323444612	-4.493906103873477	-2.877858185854349	-0.6242698369346101	-1.153193191827393	-0.17081511174074074	0.00192	-1.6312554670549098	-5.665828002036328	-0.8591537239850184
Lung	0.065	-0.6037193359021046	-1.1200568379102622	-0.15979620438954778	-3.598133487699311	-4.409384471506193	-2.8181988291488986	-0.6037193359021046	-1.1200568379102622	-0.15979620438954778	0.00258	-1.6891430193857544	-5.942306525438785	-0.8811686415302958
Lung	0.066	-0.5823772894087399	-1.0940828012777573	-0.14313829446546786	-3.528464798491745	-4.327424100725796	-2.760347331737551	-0.5823772894087399	-1.0940828012777573	-0.14313829446546786	0.00286	-1.751986982250792	-6.580114061234248	-0.9009759046024262
Lung	0.067	-0.5644781681077421	-1.0743417858795108	-0.13163312428601429	-3.460875771648585	-4.24791030817765	-2.7042227446966924	-0.5644781681077421	-1.0743417858795108	-0.13163312428601429	0.00342	-1.806439494526726	-7.030552607836081	-0.9145494341053301
Lung	0.068	-0.5443303653257336	-1.0396156069423679	-0.11772547206295422	-3.395274657359635	-4.170735156586802	-2.6497488808040934	-0.5443303653257336	-1.0396156069423679	-0.11772547206295422	0.00406	-1.8711404356445462	-7.623791142299408	-0.9415787165785636
Lung	0.069	-0.5262267855055419	-1.0167090020932337	-0.10697990551477397	-3.3315750246442786	-4.095796965911631	-2.5968539694880923	-0.5262267855055419	-1.0167090020932337	-0.10697990551477397	0.00532	-1.9344842575044856	-8.296470321546074	-0.957356106133101
Lung	0.07	-0.5057981651582503	-0.9869489262614287	-0.09383532792541378	-3.2696953814350738	-4.022999866398607	-2.5454703413525475	-0.5057981651582503	-0.9869489262614287	-0.09383532792541378	0.00616	-2.0078296906212945	-9.05806753796795	-0.9772935102607329
Lung	0.07100000000000001	-0.4896954129204561	-0.9679392537940116	-0.0863723436426193	-3.2095588267669743	-3.952253389407078	-2.4955341393616672	-0.4896954129204561	-0.9679392537940116	-0.0863723436426193	0.00676	-2.080117193652714	-9.577051035370783	-0.9966531343785455
Lung	0.07200000000000001	-0.47254585733433213	-0.9416780532476301	-0.06930598060402575	-3.151092731950766	-3.8834720923319783	-2.4469850540927545	-0.47254585733433213	-0.9416780532476301	-0.06930598060402575	0.00844	-2.1487212312182677	-10.791455921303822	-1.0083407972638818
Lung	0.073	-0.4557786437978494	-0.9178392009374223	-0.05565908166605514	-3.0942284479514415	-3.81657521435483	-2.399766080749019	-0.4557786437978494	-0.9178392009374223	-0.05565908166605514	0.0111	-2.2195570082461593	-11.592628648505906	-1.0198287702166662
Lung	0.074	-0.43821982499749046	-0.8988271147796772	-0.044100298165791814	-3.0389010364926383	-3.7514863601067914	-2.353823295874032	-0.43821982499749046	-0.8988271147796772	-0.044100298165791814	0.0134	-2.3068647104777438	-12.897120844814165	-1.0219639546327506
Lung	0.075	-0.4227105045652444	-0.8721881783650309	-0.03700093756680831	-2.985049022672736	-3.6881332086387006	-2.309105651929045	-0.4227105045652444	-0.8721881783650309	-0.03700093756680831	0.01468	-2.380386380876576	-14.114064560956095	-1.0390743855841114
RDC	1e-9	-33483313.168707006	-51038659.743585646	-19615291.982606634	-74815015.51233774	-99781726.93911552	-53291992.04225042	-33483313.168707006	-51038659.743585646	-19615291.982606634	0	-3.0452848497976817e-8	-5.098063291069646e-8	-1.9592990982778843e-8
RDC	0.001	-32.5452550586915	-49.971852931307104	-18.667106704073138	-73.81501651233775	-98.78172793911553	-52.29199304225042	-32.5452550586915	-49.971852931307104	-18.667106704073138	0	-0.031319736596777004	-0.053570165766397115	-0.020011265169725373
RDC	0.002	-15.777167569950533	-24.456444753500072	-8.7987253242954	-36.407508256168875	-48.89086396955776	-25.64599652112521	-15.777167569950533	-24.456444753500072	-8.7987253242954	0	-0.064614488317016	-0.11365282635690692	-0.04088901761486588
RDC	0.003	-10.190909914583605	-16.01778462701467	-5.533742421190026	-23.93833883744591	-32.26057597970517	-16.76399768075014	-10.190909914583605	-16.01778462701467	-5.533742421190026	0	-0.10009771686046226	-0.18070953143292423	-0.06243060593655903
RDC	0.004	-7.433513480789308	-11.826159525653344	-3.979834718314577	-17.703754128084437	-23.945431984778878	-12.322998260562605	-7.433513480789308	-11.826159525653344	-3.979834718314577	0	-0.13746158110141746	-0.2512667160440706	-0.08455830471454343
RDC	0.005	-5.758440433386436	-9.235356966140548	-2.985952892532382	-13.963003302467548	-18.9563455878231	-9.658398608450085	-5.758440433386436	-9.235356966140548	-2.985952892532382	0	-0.17779525198051271	-0.33490146567344997	-0.10827951791570373
RDC	0.006	-4.632616142766267	-7.53746749556127	-2.3100165904382646	-11.469169418722956	-15.630287989852585	-7.88199884037507	-4.632616142766267	-7.53746749556127	-2.3100165904382646	0	-0.22084104246520853	-0.43289732383937646	-0.13267055556020457
RDC	0.007	-3.840144410980871	-6.34658307343157	-1.8564095469541704	-9.687859501762535	-13.254532562730788	-6.613141863178631	-3.840144410980871	-6.34658307343157	-1.8564095469541704	0	-0.2664282019884976	-0.5386742390119241	-0.15756510066061552
RDC	0.008	-3.245537432787295	-5.433205332614181	-1.5047522983006116	-8.351877064042219	-11.47271599238944	-5.661499130281303	-3.245537432787295	-5.433205332614181	-1.5047522983006116	0	-0.31534257163413915	-0.6645612060000118	-0.18405341577751647
RDC	0.009000000000000001	-2.7770884714943405	-4.710064988208402	-1.2289696219127144	-7.312779612481971	-10.086858659901724	-4.921332560250046	-2.7770884714943405	-4.710064988208402	-1.2289696219127144	0	-0.3694873268898262	-0.8136897627466455	-0.21231129559971063
RDC	0.01	-2.413848095760546	-4.167650464226501	-1.026795470608979	-6.481501651233774	-8.978172793911552	-4.329199304225043	-2.413848095760546	-4.167650464226501	-1.026795470608979	0	-0.425612959323754	-0.9739037896349164	-0.23994334667525152
RDC	0.011	-2.1002293339192715	-3.678962287036789	-0.8451853170124772	-5.8013651374852495	-8.07106617628323	-3.844726640204583	-2.1002293339192715	-3.678962287036789	-0.8451853170124772	0	-0.48959567235096746	-1.1831724912023676	-0.2718157799639228
RDC	0.012	-1.8511312563439004	-3.3059552637005947	-0.6924904505989824	-5.234584709361478	-7.315143994926293	-3.4409994201875347	-1.8511312563439004	-3.3059552637005947	-0.6924904505989824	1.2e-4	-0.5554315792530777	-1.4418296727009068	-0.3024284695170883
RDC	0.013000000000000001	-1.6389239234894089	-2.9900542325092996	-0.5680930756730607	-4.755001270179826	-6.675517533778117	-3.099384080173109	-1.6389239234894089	-2.9900542325092996	-0.5680930756730607	3.2e-4	-0.6270588354760969	-1.7550416898149148	-0.33370298912551516
RDC	0.014	-1.451945991989651	-2.699695508289513	-0.46131137085303336	-4.3439297508812675	-6.127266281365394	-2.8065709315893157	-1.451945991989651	-2.699695508289513	-0.46131137085303336	6e-4	-0.7098335596935819	-2.1465210683011446	-0.3688984074021864
RDC	0.015	-1.291619474057861	-2.4514603057354094	-0.3647934986071663	-3.9876677674891834	-5.652115195941035	-2.5527995361500277	-1.291619474057861	-2.4514603057354094	-0.3647934986071663	0.00126	-0.8005089584322163	-2.6952973260079327	-0.40501431838407653
RDC	0.016	-1.1494346881620432	-2.2336719561853893	-0.2875175181719534	-3.675938532021109	-5.23635799619472	-2.330749565140651	-1.1494346881620432	-2.2336719561853893	-0.2875175181719534	0.00196	-0.8987464075088114	-3.3508682725201266	-0.4436722337529419
RDC	0.017	-1.0284685386220498	-2.066513503502066	-0.21213995625604565	-3.4008833242551613	-4.869513408183266	-2.1348231201323773	-1.0284685386220498	-2.066513503502066	-0.21213995625604565	0.00398	-1.0015486566543017	-4.28946741027413	-0.47442039960319765
RDC	0.018000000000000002	-0.918637795818148	-1.8876662083026339	-0.1461238697769372	-3.1563898062409854	-4.543429329950862	-1.9606662801250232	-0.918637795818148	-1.8876662083026339	-0.1461238697769372	0.00746	-1.1233288661395606	-5.442911600419696	-0.5069363044993017
RDC	0.019	-0.8228464620211194	-1.7438595605046905	-0.09460062267899676	-2.937632448017776	-4.251669891532397	-1.8048417390658118	-0.8228464620211194	-1.7438595605046905	-0.09460062267899676	0.01114	-1.2449916305559792	-6.836181431674033	-0.5371153125453422
RDC	0.02	-0.7319563857255148	-1.6009555570061293	-0.04120739283411258	-2.740750825616887	-3.9890863969557757	-1.6645996521125208	-0.7319563857255148	-1.6009555570061293	-0.04120739283411258	0.01782	-1.392226833023983	-9.306167673097926	-0.5381081675252908
RDC	0.021	-0.652016844469047	-1.4799422015616934	0.007979819184349507	-2.5626198339208446	-3.7515108542435955	-1.5377139543928766	-0.652016844469047	-1.4799422015616934	0.007979819184349507	0.02652	-1.5400805170810838	-12.099408063831799	4.054462219870204
RDC	0.022	-0.582216808533655	-1.379980249843179	0.04986304924890169	-2.4006825687426248	-3.5355330881416145	-1.4223633201022918	-0.582216808533655	-1.379980249843179	0.04986304924890169	0.03914	-1.701344485704417	-15.701153768942664	9.440204600293468
RDC	0.023	-0.5133956764727409	-1.2769272044242737	0.08906212394171771	-2.2528268048842497	-3.3383359973528486	-1.317043175750018	-0.5133956764727409	-1.2769272044242737	0.08906212394171771	0.05542	-1.8694504960393528	-19.483772194922324	14.703422903143508
RDC	0.024	-0.4534309363045152	-1.178301313375945	0.12337619918300506	-2.117292354680739	-3.157571997463146	-1.2204997100937671	-0.4534309363045152	-1.178301313375945	0.12337619918300506	0.07208	-2.043067258459466	-24.362571313487287	17.91904092302326
RDC	0.025	-0.3988466182458753	-1.0976197631504439	0.15782648585056563	-1.9926006604935098	-2.9912691175646207	-1.1316797216900167	-0.3988466182458753	-1.0976197631504439	0.15782648585056563	0.09718	-2.2012408985453504	-27.244532153846222	24.80401511656495
RDC	0.026000000000000002	-0.3470695390342545	-1.0242515573762463	0.1855496615805992	-1.877500635089913	-2.8377587668890585	-1.0496920400865548	-0.3470695390342545	-1.0242515573762463	0.1855496615805992	0.12228	-2.3823212394970827	-33.85013689625207	30.554137537297006
RDC	0.027	-0.298943923007475	-0.9467029736200578	0.21578396794969068	-1.7709265374939906	-2.695619553300575	-0.9737775200833488	-0.298943923007475	-0.9467029736200578	0.21578396794969068	0.1546	-2.5262800839389743	-37.88212363192745	37.04590773801871
RDC	0.028	-0.2536321488703485	-0.8741547823885978	0.24218401499661887	-1.6719648754406338	-2.563633140682697	-0.9032854657946581	-0.2536321488703485	-0.8741547823885978	0.24218401499661887	0.19058	-2.641818649375163	-45.543432550686454	44.02360429687517
