pathway	thr	estimate	lower	upper	estimate_none	lower_none	upper_none	estimate_delta	lower_delta	upper_delta	p_useful	estimate_trade_off_negative	lower_trade_off_negative	upper_trade_off_negative
RDC	0.028	-0.25248977947420226	-0.8780176842534531	0.24411576584091793	-1.6686800158071058	-2.555941819628541	-0.9021331282078532	-0.25248977947420226	-0.8780176842534531	0.24411576584091793	0.19152	-2.645819758893163	-46.947539956749935	41.20172647043683
RDC	0.029	-0.21265052335809853	-0.8116679373480125	0.26962283758268935	-1.5766565669861707	-2.433323136193073	-0.8365423306834443	-0.21265052335809853	-0.8116679373480125	0.26962283758268935	0.22888	-2.7248848238138907	-52.540650694195044	48.44731169041689
RDC	0.03	-0.1719748898122014	-0.7472002308051972	0.2906860831170504	-1.490768014753299	-2.318879031653305	-0.7753242529939963	-0.1719748898122014	-0.7472002308051972	0.2906860831170504	0.27358	-2.770492432350527	-57.03240273513558	52.39210670577152
RDC	0.031	-0.1387694887479918	-0.6985239792220949	0.3088702319318339	-1.4104206594386761	-2.2118184177290043	-0.7180557287038674	-0.1387694887479918	-0.6985239792220949	0.3088702319318339	0.31686	-2.718925900035442	-58.47835603064127	59.68049590226047
RDC	0.032	-0.10490124859517964	-0.6545215471013435	0.3307651737617314	-1.3350950138312176	-2.1114490921749733	-0.6643664871818715	-0.10490124859517964	-0.6545215471013435	0.3307651737617314	0.35942	-2.668072544324126	-63.532409922968036	62.10858016339672
RDC	0.033	-0.0715427186812082	-0.5965845703168124	0.34886648767936196	-1.264334558866635	-2.017162756048459	-0.613931139085451	-0.0715427186812082	-0.5965845703168124	0.34886648767936196	0.41034	-2.44148051030827	-65.09905220619483	67.01771361930447
RDC	0.034	-0.04243675141210138	-0.5538602060736867	0.3637628043231826	-1.1977364836058517	-1.9284226749882096	-0.566462576171173	-0.04243675141210138	-0.5538602060736867	0.3637628043231826	0.45964	-2.029091452461798	-66.26783354638947	72.8376347663288
RDC	0.035	-0.013270326218462516	-0.5127796598277924	0.3821282979846741	-1.1349440126456845	-1.8447534557028324	-0.5217065025662824	-0.013270326218462516	-0.5127796598277924	0.3821282979846741	0.5102	2.2814394853550155	-70.52811469673829	73.16633927267826
RDC	0.036000000000000004	0.0117226602141745	-0.473053856821259	0.39984883688241074	-1.0756400122944154	-1.7657325263777535	-0.47943687749499675	0.011722127257938914	-0.473053856821259	0.39984883688241074	0.54982	2.888030107275462	-70.03424150147879	72.50576454429233
RDC	0.037	0.038138036509857885	-0.4347389251425059	0.4133110997441488	-1.019541633583756	-1.6909829986378144	-0.43945209702215915	0.038136592502126684	-0.4347389251425059	0.41322179884093935	0.6011	3.324190171932153	-67.10149895438346	73.11227207711195
RDC	0.038	0.06065006155378804	-0.3980807372134122	0.42763599175525957	-0.9663958011210252	-1.620167656568398	-0.40157177867947064	0.06064760291468134	-0.3980807372134122	0.42763599175525957	0.63832	3.5025064059568485	-69.91310349831554	70.05894990318907
RDC	0.039	0.08344373630888588	-0.3630987045303459	0.43894502575070066	-0.9159753959640758	-1.5529838705025416	-0.36563404076461226	0.08343957730604937	-0.3630987045303459	0.43893952141099685	0.68182	3.6899632747123916	-64.23072572382581	65.85250146284682
RDC	0.04	0.1049793690034355	-0.3301789447538524	0.45089193840514674	-0.8680760110649741	-1.4891592737399786	-0.33149318974549713	0.10497153490736687	-0.3301789447538524	0.4508194650768487	0.72062	3.790163881058148	-61.22819881506053	65.77109491029256
RDC	0.041	0.1250079258499664	-0.29910029628167795	0.46321701625438527	-0.8225131815268037	-1.4284480719414419	-0.29901774609316784	0.12499193719395646	-0.29910029628167795	0.46314361513604313	0.75374	3.824114665434839	-58.44771942358518	61.64875882657734
RDC	0.042	0.14550082495132616	-0.26522010926003425	0.4754112854988592	-0.7791200105380703	-1.37062787975236	-0.26808875213856864	0.14547087257015914	-0.26522010926003425	0.47511969045743985	0.78734	3.816162139790233	-50.35931449578583	57.51969577462691
RDC	0.043000000000000003	0.16435531482739496	-0.24014958408426013	0.48928630232857473	-0.7377451265720688	-1.3154969988278868	-0.23859831604232284	0.16430594973748897	-0.24014958408426013	0.4887401060024036	0.81802	3.8162624738642306	-46.62212904997489	52.27485318381688
RDC	0.044	0.18074044148696192	-0.21345081248054654	0.49686771976100474	-0.6982509191499764	-1.262872067036344	-0.21044835431408826	0.18066484924624743	-0.21345081248054654	0.49610107848493357	0.84286	3.77288819742982	-44.47335322220744	51.76029617541859
RDC	0.045	0.198344451053619	-0.19084606896321912	0.5076980406321477	-0.6605120098355325	-1.212586021102203	-0.1835495019959974	0.19823254297259862	-0.19084606896321912	0.5064799389515339	0.86472	3.683986432783784	-39.99194678864519	42.92910645343092
RDC	0.046	0.21380947911685008	-0.16320700431008647	0.5140720847677502	-0.6244139226651949	-1.1644863249912858	-0.15782016499608445	0.21364770725168447	-0.16320700431008647	0.512828545808849	0.88742	3.6345327462778236	-33.962826843863226	43.798227563750494
RDC	0.047	0.22979059959848763	-0.1415425318430369	0.5249752451462741	-0.5898519243106162	-1.1184334244595562	-0.13318569340042313	0.22955915735005328	-0.1415425318430369	0.5220735921081118	0.90432	3.5290107906565957	-29.68656736809945	38.0065308303429
RDC	0.048	0.24517625831308554	-0.11873184846907871	0.5331303347384797	-0.5567300092208116	-1.0742993947833153	-0.1095776581212476	0.24484992415808524	-0.11873184846907871	0.5298395236352236	0.92008	3.4385799609265955	-25.511231820561566	32.63705351134703
RDC	0.049	0.25854105412475775	-0.09899662492299019	0.5422793946580935	-0.5249600090326318	-1.0319667540734516	-0.08693321611877308	0.2580784001635768	-0.09899662492299019	0.5383321499813956	0.9317	3.351593842049115	-21.30368009185628	28.458890105413253
RDC	0.05	0.2726651311986671	-0.077181288305953	0.5484004250241841	-0.494460808851979	-0.9913274189919824	-0.06519455179639765	0.2720211571909145	-0.077181288305953	0.5428640832402536	0.94434	3.2695745844506243	-17.39861454760889	25.112596921770496
RDC	0.051000000000000004	0.28484843810828026	-0.05836295383658157	0.5583619637076744	-0.4651576557372344	-0.9522817833254731	-0.04430838411411536	0.28397192906916785	-0.05836295383658157	0.5513897712017835	0.95328	3.179883325863795	-13.88056448279904	23.643838651135066
RDC	0.052000000000000005	0.2980332011610936	-0.037581061892694015	0.5637862269209378	-0.4369815469730569	-0.9147379028769064	-0.024225530573459268	0.29686024349356915	-0.037581061892694015	0.5546601198700192	0.96264	3.0860976385345964	-10.698578638564237	21.489974149922446
RDC	0.053	0.3099925978691435	-0.018274546299158673	0.5717108814063667	-0.4098686875962069	-0.8786107726339462	-0.0049005205626394535	0.3084520392023985	-0.018274546299158673	0.5620501659940087	0.96928	3.0022936387005026	-7.432943269159959	19.376473118438035
RDC	0.054	0.32163480265952415	-0.001736477803618242	0.5787500216902078	-0.38376000819627715	-0.8438216842518358	0.01370874833666877	0.31963196911609854	-0.001736477803618242	0.5655934828376751	0.97458	2.931387703884047	-3.3262188374701385	16.28630243158279
RDC	0.055	0.3327776664054741	0.014774561486522654	0.5847215863598237	-0.358600735319981	-0.810297653629075	0.03164131654872941	0.3301954882366837	0.014774561486522654	0.5711666936756868	0.97928	2.849424249416196	1.5874456862254869	15.17555014346637
RDC	0.056	0.34373125175937236	0.0350726910023602	0.5922927289781319	-0.33434000790355295	-0.7779709098142704	0.04893343589607342	0.3404369484348186	0.0350726910023602	0.5749005521548695	0.98366	2.788260958107352	1.6274685091803573	13.20724362998263
RDC	0.057	0.35501995321176777	0.04947990164411234	0.5975220549625664	-0.3109305340806834	-0.7467784377122653	0.06561881421368627	0.35086596991410424	0.04947990164411234	0.5784960590273358	0.98736	2.7139275492912587	1.654864746703271	11.938182870241196
RDC	0.058	0.3647239625896518	0.0642823365326146	0.6037353186937799	-0.2883282834930854	-0.7166615680965367	0.08172883465827789	0.35954858949193985	0.0642823365326146	0.5832772486041926	0.98966	2.6570794086896896	1.6626845797688745	10.946708134865617
RDC	0.059000000000000004	0.3740639871888002	0.0776053004013957	0.6097030867686994	-0.26649221089150765	-0.6875656093152394	0.09729275271491727	0.36768571885356066	0.0776053004013957	0.5837869507602926	0.99154	2.6042687582077164	1.668122000928685	9.967710486575047
RDC	0.06	0.382480686552016	0.09072698032115362	0.6125393056133246	-0.24538400737664934	-0.6594395158266523	0.11233787350300195	0.37470530755073095	0.09072698032115362	0.5867990330191712	0.9935	2.5626187162907685	1.674964745524639	9.238218458221287
RDC	0.061	0.3926561467939782	0.10834977939556695	0.6215937505599993	-0.22496787610817975	-0.6322355893376908	0.12688971164229693	0.3832645689875459	0.10834977939556695	0.5907656319317721	0.9948	2.515994193140782	1.670026677871319	8.200665783950011
RDC	0.062	0.4016489791067616	0.12159265186088923	0.6263333013925745	-0.2052103297193381	-0.6059092088645021	0.14097213564806638	0.39038132682342225	0.12159265186088923	0.5914312233550046	0.9956	2.4784922066663073	1.672346955192781	7.557430127680449
RDC	0.063	0.41018620005715906	0.1346860733066787	0.6305821691659851	-0.1860800070253804	-0.5804185865015736	0.15460749857428746	0.3967678586182995	0.1346860733066787	0.5941156729762797	0.9967	2.4439515848196365	1.6689180671397497	6.964229501033423
RDC	0.064	0.4178003842574695	0.1454898782847701	0.6362067578361885	-0.16754750691560866	-0.5557245460874863	0.16781675640906435	0.40195424646549	0.1454898782847701	0.5959113985846457	0.9977	2.4198053350144386	1.6709820239076096	6.576383594259352
RDC	0.065	0.4262438629651662	0.15499102164647638	0.64033786258297265	-0.1495852375784456	-0.5317903223015252	0.1806195755412325	0.40766589230020245	0.15499102164647638	0.5963556508182664	0.99784	2.3898500342612907	1.6686899734546132	6.237632970763193
RDC	0.066	0.43366273959778556	0.17100588655694945	0.6448491600328291	-0.13216727943331755	-0.5085813780242293	0.1930344304572745	0.4120268181339128	0.17100588655694945	0.5968338511444078	0.99846	2.3685163793442916	1.6691336825039997	5.7099256601560695
RDC	0.067	0.4416505322620858	0.183954268160856	0.6487979382309851	-0.115269260337298	-0.48606523805371843	0.20507869268925547	0.4166118720159715	0.1837787238630508	0.5990638569008432	0.99878	2.3522613069117804	1.6641799552704426	5.341622386467947
RDC	0.068	0.44854976125338153	0.19226231030054988	0.6524452353807939	-0.09886824180292574	-0.4642113374941046	0.2167687119144136	0.4197612190659037	0.19216560004069397	0.5969117920658213	0.9992	2.3389790300875934	1.6724694890431178	5.141826121356529
RDC	0.069	0.45597101105748084	0.20277431786715974	0.6576898597738969	-0.08294261511012993	-0.4429908833275238	0.22811989000261035	0.4230873658933978	0.20233610977327932	0.5982488096388908	0.99916	2.3229385009479397	1.6687820354560394	4.889589262031995
RDC	0.07	0.4621719243096388	0.2117056327266434	0.6592156020167923	-0.06747200632284212	-0.422376727851416	0.23914674871685895	0.42485987709499545	0.210470469947866	0.5959497551468793	0.99924	2.31686975503194	1.674787224162738	4.695843617391971
RDC	0.07100000000000001	0.4703976162793097	0.22517597318750637	0.664797249666614	-0.05243718933237968	-0.40234325281125527	0.24986299169267767	0.42832644594895175	0.22361688306403646	0.5989935322398803	0.9995	2.3049662120183	1.6682191933485417	4.447639996008834
RDC	0.07200000000000001	0.47585788524311	0.233793250811562	0.6686280120547998	-0.03782000614720758	-0.38286626318887657	0.26028156125250174	0.42867973728387304	0.23108878408036354	0.5972937875458276	0.99968	2.3081276745417494	1.6731038409553987	4.315101019668271
RDC	0.073	0.48282657592695283	0.24638735012963509	0.6718922766358796	-0.023603293734232478	-0.36392288972053616	0.2704146905504125	0.43019835479876223	0.24083606279868922	0.5957742976438505	0.99976	2.3039126865258406	1.6773088602125714	4.143920564863208
RDC	0.074	0.4885420499450881	0.2535287857204509	0.6771806745383274	-0.009770816791877917	-0.3454914993189073	0.28027395148892037	0.43015037505443626	0.2454939879561031	0.5960113201826319	0.99984	2.3094953139640744	1.6772004778893634	4.06604345384394
RDC	0.075	0.4944495107616964	0.2623180061642886	0.6791547157239675	0.0036927940986804498	-0.32755161266132193	0.28987029880240145	0.4299804173278819	0.24907624689972674	0.5953024364642393	0.99984	2.3119101018743136	1.6793774253851432	4.00860289484118
Upper GI	1e-9	-9564506.128495045	-16313494.735926224	-4616332.117030047	-45913938.98809803	-59493095.48108042	-34034733.346927516	-9564506.128495045	-16313494.735926224	-4616332.117030047	0	-1.0809234645320024e-7	-2.1662219586917816e-7	-6.129894398395176e-8
Upper GI	0.001	-8.615515699328546	-15.314282893275568	-3.65797480755109	-44.913939988098036	-58.49309648108043	-33.03473434692752	-8.615515699328546	-15.314282893275568	-3.65797480755109	0	-0.12035479319139375	-0.2733753129564029	-0.0652985195078016
Upper GI	0.002	-3.8368014307150355	-7.198874235128358	-1.3560819727588413	-21.956969994049018	-28.74654824054021	-16.01736717346376	-3.8368014307150355	-7.198874235128358	-1.3560819727588413	2e-5	-0.27133281014025507	-0.7372645598035311	-0.13887536587431243
Upper GI	0.003	-2.2456977973222068	-4.494228878095173	-0.5932661213662357	-14.304646662699344	-18.831032160360134	-10.344911448975841	-2.2456977973222068	-4.494228878095173	-0.5932661213662357	7.4e-4	-0.4664722147671896	-1.6649692878316875	-0.22160369666445687
Upper GI	0.004	-1.447130131656092	-3.12627286488596	-0.21188021853106445	-10.478484997024509	-13.873274120270105	-7.50868358673188	-1.447130131656092	-3.12627286488596	-0.21188021853106445	0.00678	-0.722896745834584	-3.9267773704147566	-0.3069234957383808
Upper GI	0.005	-0.972172137199582	-2.3124217946363688	0.01680310718747047	-8.182787997619608	-10.898619296216083	-5.806946869385504	-0.972172137199582	-2.3124217946363688	0.01680310718747047	0.02802	-1.0522704727376726	-8.926281107691638	3.6954676944474927
Upper GI	0.006	-0.6484592625584692	-1.7509678367661445	0.18162451326019188	-6.652323331349672	-8.915516080180069	-4.672455724487921	-0.6484592625584692	-1.7509678367661445	0.18162451326019188	0.08084	-1.4269632617856263	-17.153916542637752	15.227565749669326
Upper GI	0.007	-0.42073208423346453	-1.3742113392971511	0.28677404522156436	-5.5591342840140054	-7.499013783011489	-3.862104906703932	-0.42073208423346453	-1.3742113392971511	0.28677404522156436	0.16058	-1.7813553819722068	-29.34956233545644	28.237870390035475
Upper GI	0.008	-0.25022943286361954	-1.0869634635186978	0.3717656169571574	-4.7392424985122545	-6.436637060135053	-3.2543417933659406	-0.25022943286361954	-1.0869634635186978	0.3717656169571574	0.26958	-1.9740120352949488	-41.34446782889108	39.36307463087896
Upper GI	0.009000000000000001	-0.11798622201259018	-0.8592774007108971	0.43648147829373096	-4.101548887566448	-5.610344053453379	-2.7816371496586134	-0.11798622201259018	-0.8592774007108971	0.43648147829373096	0.39758	-1.7812455360583934	-48.42579644269506	52.24913442400362
Upper GI	0.01	-0.012836540511278633	-0.6843704422950101	0.48336239563966227	-3.5913939988098034	-4.949309648108041	-2.4034734346927524	-0.012836540511278633	-0.6843704422950101	0.48336239563966227	0.52462	2.062273830583046	-50.274729131554786	53.765366659315745
Upper GI	0.011	0.07470767250966384	-0.5351675452375613	0.5237889661122759	-3.1739945443725484	-4.408463316461856	-2.094066758811593	0.07470767250966384	-0.5351675452375613	0.5237889661122759	0.64564	2.8370179106201805	-51.7849756924104	53.136875192626384
Upper GI	0.012	0.14652340227316282	-0.4156569509648061	0.5613405057731549	-2.826161665674836	-3.957758040090035	-1.8362278622439598	0.14652340227316282	-0.4156569509648061	0.5613405057731549	0.74198	3.0059883778509873	-46.24583350991669	47.971423979793315
Upper GI	0.013000000000000001	0.2070433138141406	-0.30765688749561704	0.5926493055915626	-2.5318415375460024	-3.5763920370061855	-1.618056488225194	0.2070433138141406	-0.30765688749561704	0.5926493055915626	0.82012	3.0092058939322612	-35.32693189939315	42.398159673698345
Upper GI	0.014	0.26137508478650073	-0.22012743713500935	0.6183686309678238	-2.2795671420070027	-3.2495068915057446	-1.4310524533519662	0.26137508478650073	-0.22012743713500935	0.6183686309678238	0.88338	2.9006897487493353	-25.2679539983877	31.657349585977578
Upper GI	0.015	0.30686574815818113	-0.14041326319183153	0.637080148118104	-2.060929332539869	-2.966206432072028	-1.2689822897951681	0.30686574815818113	-0.14041326319183153	0.637080148118104	0.92452	2.7432135927583454	-18.277851586403663	24.760902739246177
Upper GI	0.016	0.3453404743076876	-0.07366754751218986	0.65669444401564	-1.8696212492561273	-2.7183185300675263	-1.12717089668297	0.3453404743076876	-0.07366754751218986	0.65669444401564	0.9526	2.5847742912466236	-11.487156249709768	19.570727839104496
Upper GI	0.017	0.3820229941978913	-0.0099663508934816	0.6741381379708012	-1.7008199992998843	-2.499593910651789	-1.0020431968780894	0.3820229941978913	-0.0099663508934816	0.6741381379708012	0.97254	2.431429471465841	-4.130598478115208	14.130029774132433
Upper GI	0.018000000000000002	0.4133785321952103	0.03713564314057526	0.6903390978157369	-1.5507744437832238	-2.3051720267266895	-0.8908185748293066	0.4133785321952103	0.03713564314057526	0.6903390978157369	0.98262	2.2867974265926576	1.3634348208819431	10.622115806391802
Upper GI	0.019	0.440857606656619	0.08627278532919598	0.7032919899356429	-1.4165231572683177	-2.131215604267391	-0.7913018077330277	0.440857606656619	0.08627278532919598	0.7032919899356429	0.99	2.1700404490936034	1.382324951925812	8.317232793301601
Upper GI	0.02	0.4662821553948432	0.1273753295875555	0.7148128953925585	-1.2956969994049017	-1.9746548240540212	-0.7017367173463762	0.4662821553948432	0.1273753295875555	0.7148128953925585	0.99386	2.0644993807466063	1.3812199311230287	6.721515087089822
Upper GI	0.021	0.4881090268748589	0.1673218841559694	0.7246482483912753	-1.1863780946713347	-1.8330045943371625	-0.620701635567977	0.4881090268748589	0.1673218841559694	0.7246482483912753	0.99692	1.9846409506600846	1.3717322430378547	5.646821750577513
Upper GI	0.022	0.5091711587258693	0.20075912323178857	0.735471232683256	-1.0869972721862742	-1.704231658230928	-0.5470333794057963	0.5091711587258693	0.20075912323178857	0.735471232683256	0.99804	1.906091068232702	1.3545285465793324	4.82295991648165
Upper GI	0.023	0.5278704876918868	0.23719880756456585	0.7431555278878954	-0.9962582603520885	-1.5866563687426272	-0.4797710585620663	0.5278704876918868	0.23719880756456585	0.7431555278878954	0.99902	1.8465677365369333	1.3433150330149262	4.1713955025124605
Upper GI	0.024	0.545463010335014	0.26693146879824314	0.7517222951065985	-0.913080832837418	-1.4788790200450175	-0.4181139311219801	0.5454627791477119	0.26693146879824314	0.7517222951065985	0.9996	1.789429806599706	1.3291476272828069	3.7260069843935493
Upper GI	0.025	0.56201262584404	0.2916629872980564	0.760640354235863	-0.8365575995239214	-1.3797238592432166	-0.3613893738771008	0.5620101681835695	0.2916629872980564	0.760640354235863	0.99972	1.7402556280586465	1.3140968439333554	3.4222714530798255
Upper GI	0.026000000000000002	0.5754992578845984	0.3135730132816828	0.7681543931768657	-0.7659207687730013	-1.2881960185030927	-0.30902824411259705	0.5754927604488312	0.3135730132816828	0.768098203319213	0.9999	1.7010751085217233	1.3018070079204485	3.184456951140566
Upper GI	0.027	0.5903127468905202	0.3411511201340889	0.7760671629857435	-0.7005162958554828	-1.2034480178177933	-0.2605457165528711	0.5902970813207272	0.3411511201340889	0.7759767743448797	0.99988	1.6617989393105983	1.288520095836461	2.9294492331741613
Upper GI	0.028	0.6028758626967561	0.36168532916939783	0.780208844776762	-0.6397835710035013	-1.1247534457528723	-0.21552622667598292	0.602840098312428	0.36168532916939783	0.7800474739683142	0.99992	1.6277155436023043	1.2818859028372063	2.7637355740574496
Upper GI	0.029	0.6142614640161973	0.3814179198413094	0.7852536204004474	-0.5832393099344148	-1.051486085554497	-0.1736115292043971	0.6141912245182776	0.3814179198413094	0.7848705984143183	1	1.5996863971734103	1.274095375801713	2.621796061531392
Upper GI	0.03	0.6250140369235648	0.40195457877338575	0.7917538753760348	-0.5304646662699346	-0.9831032160360141	-0.13449114489758407	0.6248827352962468	0.40195457877338575	0.7911298491932656	0.99998	1.574160589031095	1.2639971309680436	2.487578509828669
Upper GI	0.031	0.6353644078547556	0.4168405785092882	0.7972942947699168	-0.48109483832574307	-0.9191321445509814	-0.09789465635250076	0.6351199879521231	0.4168405785092882	0.7960970012099746	1	1.5497059533358328	1.2561283344460659	2.398998687218691
Upper GI	0.032	0.6451576972039421	0.43327658784100226	0.8004423856694876	-0.4348106246280636	-0.8591592650337632	-0.06358544834148515	0.6446988233954758	0.43327658784100226	0.7988648969357041	1	1.5282133998404825	1.2517761186367562	2.3079945426490043
Upper GI	0.033	0.6543592024515827	0.4488006679049404	0.8054520242336916	-0.39133151479084943	-0.8028211054872852	-0.0313555862705309	0.6535368058406323	0.4488006679049404	0.8030505605526984	1	1.5075581688755526	1.2452516057181984	2.2281606782624
Upper GI	0.034	0.6630490043969618	0.4633612744658277	0.808411438224531	-0.35040999964994213	-0.7497969553258944	-0.0010215984390447707	0.6616660432869655	0.4633612744658277	0.8052337200583429	1	1.4905997533336701	1.2418754643475272	2.15814323534113
Upper GI	0.035	0.6713114655638861	0.478867695756537	0.8137113932775923	-0.31182685680280087	-0.6998027566022976	0.027579018659213694	0.6690759918159231	0.47882497618611286	0.8091460737447903	1	1.4760260248736312	1.2358707932325999	2.0884457790405673
Upper GI	0.036000000000000004	0.67803734725588	0.49055459224581394	0.8173438511512726	-0.27538722189161197	-0.6525860133633448	0.05459071258534672	0.6745731879169048	0.49000864487452	0.8114386970721915	1	1.4641347881894435	1.2323789879793228	2.0407803218589358
Upper GI	0.037	0.685474682159823	0.5039314838528487	0.8209762903406447	-0.2409172969756226	-0.6079215265156871	0.08014231494790479	0.6802976923834504	0.5028828902783655	0.8124422332215572	1	1.4529313369883021	1.2308567416968546	1.9885345482533348
Upper GI	0.038	0.6920523994526874	0.5134337857054349	0.8242175763837548	-0.20826157863415873	-0.5656078021336951	0.10434909613348635	0.6845604252631473	0.5115976985517657	0.813977083604962	1	1.445065803330121	1.2285358152866686	1.95466086506858
Upper GI	0.039	0.698929097009721	0.5256242804875674	0.8277725723569889	-0.1772805125153341	-0.5254640123353951	0.12731450392493546	0.6884150919665479	0.5214068025386746	0.815286229173903	1	1.438581301984568	1.226563094311378	1.917888288297923
Upper GI	0.04	0.7051677711207235	0.5353547326493598	0.8306905983696526	-0.14784849970245087	-0.48732741202701046	0.149131641326812	0.690821496771467	0.5277628931652306	0.8150806437668995	1	1.4330040708582046	1.2268724667275632	1.8947902799869556
Upper GI	0.041	0.7110374991720445	0.5463698465846403	0.8324673430522653	-0.11985219483165924	-0.451051133684888	0.16988452812371904	0.6919551279721593	0.5308868855372625	0.8150439791822063	1	1.431880769778264	1.2269276573323113	1.8836404274576792
Upper GI	0.042	0.7163458179886687	0.553752491766764	0.8352856895426061	-0.09318904733566735	-0.41650229716858106	0.18964918221601143	0.6915599831077461	0.531710488472275	0.8154079351433012	1	1.432836935683245	1.2263800202383548	1.8807227292449005
Upper GI	0.043000000000000003	0.7217943675243991	0.5642264698377596	0.8386935763162608	-0.06776604623483795	-0.3835603832809399	0.20849455007145298	0.6902891134432049	0.5305850402394956	0.8144837515166681	1	1.4352084654053965	1.2277715769533086	1.884712014401051
Upper GI	0.044	0.7269381950416834	0.5737950998401631	0.8403970039404154	-0.04349863609313712	-0.3521158291154639	0.22648331029710173	0.6877224758687137	0.5265317379014396	0.8126445879899808	1	1.439840576826382	1.2305502488860103	1.8992207460082713
Upper GI	0.045	0.731412133475758	0.5820547822487421	0.8425250266221014	-0.02030977751328962	-0.32206881069067594	0.24367257006827725	0.6834683856740205	0.5209653146785684	0.810391898651599	1	1.4490672606482562	1.2339708746667268	1.9195135876918217
Upper GI	0.046	0.7357535583072111	0.5880053410733477	0.8450438587927075	0.0018708698239557411	-0.29332818437131347	0.26011447071896693	0.6781261642773039	0.510503451811078	0.8085395042325617	1	1.4595766343351948	1.2367979483569818	1.958850614053021
Upper GI	0.047	0.7408565033228667	0.5972109564052382	0.8477715246964651	0.02310765982770141	-0.2658105634272428	0.27585671602281864	0.6726687180405698	0.5022337866566654	0.8063313623511252	1	1.4715193369967896	1.2401849248231787	1.9911045943348855
Upper GI	0.048	0.7448256699195114	0.6029839438291249	0.849083615291278	0.043459583581291	-0.23943951002250857	0.29094303443901004	0.6653265355902082	0.4914102795994211	0.8029650328470435	1	1.4879284400671802	1.245384243522747	2.0349594658311574
Upper GI	0.049	0.7486682876577582	0.6106462146701581	0.8505163974998984	0.06298081656942789	-0.21414482614449817	0.30541358475658115	0.6571872265929487	0.4810424006050926	0.8009777251396766	1	1.5070234209273523	1.248474169294913	2.0788188294598724
Upper GI	0.05	0.753016072016803	0.6152631078218245	0.8534715097684101	0.08172120023803947	-0.18986192962160822	0.31930531306144966	0.649008480102998	0.4711774007249342	0.797670317386044	1	1.52641038258518	1.2536507604817917	2.12234287656197
Upper GI	0.051000000000000004	0.756451600465339	0.6237710762731166	0.854839508205472	0.09972666690003863	-0.16653130355059617	0.33265226770730355	0.6394799924758602	0.4603670505498718	0.7938792974605274	1	1.552314146110651	1.2596373317808882	2.17217978317945
Upper GI	0.052000000000000005	0.7600534103579217	0.6297899448441312	0.8562418960830281	0.11703961561349938	-0.14409800925154634	0.3454858779437015	0.6298174381947793	0.45058154063990463	0.7877605711382458	1	1.5798062006251306	1.2694212386896875	2.219354123428842
Upper GI	0.053	0.7637704359746247	0.6362752545691819	0.8578953255687464	0.1336992455075842	-0.12251125436000801	0.3578352010013674	0.6200906370810108	0.44130939284622306	0.7852192277131218	1	1.608033547855948	1.2735296905089362	2.2659839473429684
Upper GI	0.054	0.766997974911647	0.6417812384292376	0.8602696466128951	0.1497418520722586	-0.10172400890889656	0.36972714172356436	0.6097936279001934	0.43234291239002587	0.7789723118229838	1	1.6389696816177626	1.283742676123822	2.3129788216472225
Upper GI	0.055	0.7703507198059509	0.6474560846560834	0.8619141926259521	0.16520109112549036	-0.08169266329237118	0.38118664823768145	0.5996345356356455	0.4247270981800823	0.771752037856563	1	1.6693125496946255	1.2957529762886766	2.3544530224123057
Upper GI	0.056	0.7733721725307802	0.6530799751556345	0.8624900277686003	0.18010821449824935	-0.06237672287643606	0.39223688666200845	0.5892339967126997	0.4167834230403147	0.7657489095709449	1	1.7004564298874434	1.3059110989444676	2.399327671799031
Upper GI	0.057	0.7763180312760545	0.6587582296869438	0.8644267821765381	0.1944922809105609	-0.04373853475579666	0.4028993974223243	0.5789250746458631	0.40837689695706375	0.7578294543713598	1	1.7341444055551658	1.3195581067004158	2.448718346834466
Upper GI	0.058	0.7790925201566123	0.662567010385537	0.8653267878551917	0.2083803450327926	-0.025743042777248402	0.4131942353978014	0.5686604184454848	0.39852068900795345	0.7494343919957873	1	1.7687812464882808	1.3343396175749853	2.5092800138005376
Upper GI	0.059000000000000004	0.7822152806773135	0.6674856332204688	0.8681201906119523	0.22179762732037242	-0.008357567475939074	0.42314009581478784	0.5589748325394974	0.39251972927380074	0.7427886474884815	1	1.799942244980618	1.3462779801243554	2.5476426417014055
Upper GI	0.06	0.7844539685928842	0.6712256640585351	0.8681667161127944	0.23476766686503278	0.008448391981993125	0.43275442755120797	0.5486821182733792	0.38510195718673434	0.7326246530113204	1	1.8351872662675919	1.364955432351112	2.5967149253284876
Upper GI	0.061	0.7872788391611011	0.6754962245805409	0.8698981941233508	0.2473124592115076	0.024703336375730908	0.4420535352962702	0.5392727769172806	0.3780553796371592	0.7232204964376525	1	1.8683956417103822	1.3827041751805407	2.645115117742479
Upper GI	0.062	0.7898428620991523	0.6803985118858946	0.8709919051968866	0.25945258083712847	0.04043392772450941	0.4510526718237497	0.5299170197781661	0.371496947710771	0.7108346007350013	1	1.9003783595687578	1.4067970229152567	2.691812156677709
Upper GI	0.063	0.7923937493931672	0.685582218834717	0.8723417985497368	0.27120730177622165	0.0556651352209458	0.4597661214773408	0.5208671951205097	0.36402868101763053	0.7015091973617514	1	1.9370358924462547	1.4254980602715916	2.7470362979250735
